321,Gas,4.56,3.58,3.134,3.24,2.97,4.74,8.31,6.57,6.23
322,Gas,3.88,2.48,2.292,2.53,2.7,4.15,8.42,5.55,5.36
323,Gas,4.95,4.01,3.6,4.08,3.87,4.98,7.61,7.01,6.77
324,Gas,3.24,2.09,1.967,2.2,2.47,3.42,6.69,4.87,5.1
325,Gas,3.02,1.97,1.811,2.15,2.38,3.37,7.47,4.86,4.82
326,Gas,4.34,3.15,3.135,3.52,3.48,4.98,9.02,6.45,6.79
327,Gas,4.18,2.75,2.527,3.57,2.95,4.2,8.26,5.9,5.36
331,Gas,4.12,2.78,2.532,2.72,2.89,4.08,8.39,5.37,5.11
332,Gas,4.69,3.6,3.373,3.49,3.49,4.92,8.87,6.73,6.3
333,Gas,4.67,3.6,3.45,3.71,3.66,5.28,12.09,7.06,6.98
334,Gas,4.684,3.523,3.3839,3.623,3.71,5.47,9.78,6.56,6.65
335,Gas,4.72,3.43,3.32,3.56,3.4,4.9,9.46,6.78,6.18
336,Gas,4.64,3.48,3.095,3.31,3.24,4.26,7.04,6.63,6.45
337,Gas,5.03,3.9,3.651,3.88,4.19,5.15,10.33,8.61,7.74
339,Gas,3.72,3.74,3.878,4.42,3.89,5.07,9.78,8.32,7.44
311,Distillate,6.58,4.9862,6.064,5.47,4.1,7.04,17.17,18.62,22.71
312,Distillate,6.36,3.54,5.153,4.17,5.38,9.75,19.59,13,19.99
313,Distillate,6.02,4.01,4.468,4.32,3.64,6.73,18.44,16.94,24.22
314,Distillate,6.02,4.01,4.468,4.32,4.5,6.73,15.42,14.42,23.75
315,Distillate,6.48,5.13,6.667,5.15,5.14,6.74,14.46,15.3,33.75
316,Distillate,6.44,4.59,4.864,3.57,4.63,5.87,13.64,21.02,23.28
321,Distillate,6.23,5.22,6.421,6.14,4.6,7.02,16.75,16.05,21.81
322,Distillate,5.95,3.96,4.566,4.59,4.29,5.13,10.93,16.11,20.44
323,Distillate,5.99,4.56,6.002,5.57,4.27,6.28,15,20.54,21
324,Distillate,5.34,4.56,5.164,4.44,3.85,6.08,13.03,16.37,16.34
325,Distillate,5.83,4.3,5.284,4.84,4.68,6.1,13.34,17.05,21.41
326,Distillate,6.16,7.46,5.372,4.56,5.59,6.66,13.94,22.73,22.64
327,Distillate,6.44,5.04,6.01,5.49,4.77,7.5,18.33,16.7,18.9
331,Distillate,6.06,4.18,5.835,4.57,5.1,4.73,15.44,15.01,22.24
332,Distillate,6.54,4.77,5.706,5.44,5.06,6.77,20.4,21.39,26.55
333,Distillate,6.23,4.36,5.799,5.24,5.13,8.69,18.73,19.73,35.5
334,Distillate,6.109,4.181,5.128,5.235,4.69,6.88,14.38,19.8,24.52
335,Distillate,6.1,4.37,5.245,5.25,5.49,6.73,12.52,18.37,28.16
336,Distillate,6.17,4.4,5.378,4.12,4.84,7.73,16.58,21.58,17.96
337,Distillate,6.59,5.22,5.821,5.57,5.41,8.22,16.94,20.07,29.93
339,Distillate,6.61,4.98,6.118,3.88,4.3,7.07,17.32,18.23,30.56
311,Other,,,,,2.488372093,4.375,3.081967213,5,6.604651163
312,Other,,,,,2,2.777777778,4,7,6.5
313,Other,,,,,2.333333333,3.388888889,4.916666667,5.428571429,1.666666667
314,Other,,,,,2.33,3.3,5,5,6.666666667
315,Other,,,,,2,3.3,5,5,5
316,Other,,,,,2.5,3.3,5,5,5
321,Other,,,,,2.129032258,1.349127182,2.574074074,2.087719298,5.019607843
322,Other,,,,,2.129746835,2.697115385,5,3.107594937,3.316151203
323,Other,,,,,2.5,2.5,5,5,3.333333333
324,Other,,,,,2.922077922,3.563218391,5.635179153,4.264423077,11.46613995
325,Other,,,,,3.508442777,3.402040816,7.891812865,6.5775,5.740310078
326,Other,,,,,4.2,4,8,5,7
327,Other,,,,,1.357142857,1.288,1.534722222,2.256410256,1.936842105
331,Other,,,,,5.341772152,2.039325843,2.992481203,3.725490196,2.678832117
332,Other,,,,,12.92592593,15.33333333,10,5.333333333,8
333,Other,,,,,7.857142857,7.4,9.99,13.5,15
334,Other,,,,,5.5,5,6.5,14,18
335,Other,,,,,0.415143603,2.5,6,7.56,6.8
336,Other,,,,,3.851851852,3.516129032,7.4,11.66666667,10
337,Other,,,,,4.666666667,2,3.5,2,20
339,Other,,,,,3.6,2,4,5,13
