Series,Industry,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
2,250,93654.5,101306.9,99707.4,87067.5,82923.9,89155.1,89576.9,88592.9,85603,82730.5,69526,66605.9,70218.1,65388.4,61374.4,63127.3,63612.4,63582.2,64004.9,62032.9,63268.1,63243.7,66119.3,68643.1,69080.4,67357.3,66525.9,67757,68067.8,67648,67378.7,67579.9,71460.6,73023.7,75863,76378.9,77131.2,65357.3,75447.2,79209.4,79137,79845.5,84310.2,80803.5,75687.6,76765.8,71293.7
3,250,170.3,174.3,202.1,228.9,251.6,268.8,287.5,328.4,383.5,441.6,473.4,480,501.7,504.8,508.8,505.8,529.5,537.6,543.2,552.2,555.3,560.3,564.9,564.4,563.4,566.4,573.3,571,576.8,589.1,600.9,613.3,639.2,705.6,766.1,794.3,886.7,837.1,880.5,957.2,1000,1032.1,1051.3,1011.8,989.3,1023.3,1082.5
1,251,4915,5760.2,7195.4,7854.8,9751.5,11191.2,12390.6,14674.5,15888.9,17700.2,15593.7,15916.4,16330,16242.6,16250.6,15712.1,17349.6,17534.4,18473.5,19022,19080.5,19942.7,20382.3,22070.7,23833.6,24758,24790,25879,27350,27009,25991,30142.5,35319,37962.5,42385,47536.5,52849.5,43580.5,45164.5,45289.5,46647.5,43929,48566,48019,46927,48325,48495.3
2,251,32043.8,37811,39344.8,38692.1,46912.7,53393,56309.4,56756.9,56317.7,59486.8,52222.5,48186,48073.6,44820.1,44873.6,42989.8,47654.9,41217.2,40736.9,41490.6,39591.1,40142.9,40904.7,43003.1,46124.5,47683.3,47102,45951.1,44882.7,41750.4,38917.5,41114.4,47556.9,48673.3,52037,57127.6,56761.2,51200.5,49087.2,46308,46647.5,44351.7,47864.2,47154.7,48601.7,50856.4,48297.7
3,251,153.4,152.3,182.9,203,207.9,209.6,220,258.6,282.1,297.5,298.6,330.3,339.7,362.4,362.1,365.5,364.1,425.4,453.5,458.5,481.9,496.8,498.3,513.2,516.7,519.2,526.3,563.2,609.4,646.9,667.8,733.1,742.7,779.9,814.5,832.1,931.1,851.2,920.1,978,1000,990.5,1014.7,1018.3,965.5,950.2,1004.1
1,252,25981.7,28063.7,30075.7,31560.2,34711.1,39674.6,46591.5,51013,51029,54132,52552.5,59211.4,66415.8,68635.8,71203.3,80451.2,90669.6,98528.5,108877.4,109197.9,118130.3,124824.7,138370.6,144522.5,153261,162012.5,174068.5,185752.5,198502.5,199335.5,203133.5,208887,231011,255943,272753,279028,283671,231356,251529,278367,297770.5,307384,333506,333093,326550,341639,346176.7
2,252,84196.3,88261.8,92139.3,91641.2,99680.7,101083.8,107436.8,107391,96508.9,90659.1,87612.3,103831.9,116165,116850.5,119601.7,132903.1,141609.2,146555.4,153553.9,159567.1,173657.5,184186.4,197113.6,200961.3,206245.5,215663.6,221134.9,231229.3,236134.8,235680.7,284436.3,261860.8,283274.9,307131.6,315159.8,316264,301659.9,257982.6,275544.3,288057,297770.5,302982.9,323369.8,329316.4,325058.9,332488,316642.7
3,252,308.6,318,326.4,344.4,348.2,392.5,433.7,475,528.7,597.1,599.8,570.3,571.7,587.4,595.3,605.3,640.3,672.3,709.1,684.3,680.2,677.7,702,719.2,743.1,751.2,787.2,803.3,840.6,845.8,714.2,797.7,815.5,833.3,865.4,882.3,940.4,896.8,912.8,966.4,1000,1014.5,1031.3,1011.5,1004.6,1027.5,1093.3
1,253,7061.9,7233.9,7858.9,8437.4,9176.4,9862.4,10158.4,10909.3,11463.8,12255.8,12987.3,13463.3,14479.3,15209.8,15470.8,15532.8,16388.3,17266.3,18559.7,19389.7,19816.7,20267.7,20726.7,21861.7,22987.7,24276.5,26489.5,26349.5,26051.5,26872.5,27448.5,28076.5,33375,37083,42409,44961,45093.8,44933.6,45137.4,49238.2,50998.5,55598.5,61833.5,65773.5,67806.5,73279,74368.6
2,253,31617.7,31400.9,31536.7,31604.8,33517.4,34580.6,33457.5,32492.5,28701.9,25264.6,24911.4,28044.3,30132.2,31495.7,33146.9,32497.6,30975.8,34533.5,37216.9,36751.6,37019.9,36259.3,33525,33981.2,34228,34350.4,36432.6,36030.8,33315.1,33820.5,34026.1,33165,38816.2,42299.8,46937.2,49501.6,48049.8,47714.5,46652.9,49540.9,50998.5,54715.2,60531.3,63998.5,64812.1,69294.7,70066.4
3,253,223.4,230.4,249.2,267,273.8,285.2,303.6,335.7,399.4,485.1,521.3,480.1,480.5,482.9,466.7,478,529.1,500,498.7,527.6,535.3,559,618.2,643.3,671.6,706.7,727.1,731.3,782,794.6,806.7,846.6,859.8,876.7,903.5,908.3,938.5,941.7,967.5,993.9,1000,1016.1,1021.5,1027.7,1046.2,1057.5,1061.4
1,254,3521.9,3884.9,4350.9,5231.4,6100.9,8132.9,14155.8,16571.8,18081.7,18846.7,19989.7,20726.2,21497.2,20300.2,19823.2,18824.7,18974.7,19296.7,19337.7,19086.7,20182.7,21403.2,21982.7,21446.7,23555.7,24251,24130,24135,23219,22702,22151,22364,23044,22828,24245,25742,31245,27304,31189,34989,36442,38768,41793,43682,44364,47014,48785.2
2,254,31797.9,34569.1,35317.6,36014.9,37313.1,39990.8,42174.2,44253.5,42466.4,40374,40193.8,39147.1,39613.4,38965.3,39897.2,42391.4,44126.5,45065.5,44501.2,43786.5,46156.7,48846.5,47235.2,42673,49177.2,53601,53118.5,53615.9,49564.2,44945.7,43227.8,43721.6,43360,39389.9,38851.6,40132.1,44554.3,37857.7,33246.7,37034.9,36442,35903.1,36705,36651.6,36595.6,39481.3,41216.5
3,254,110.8,112.4,123.2,145.3,163.5,203.4,335.7,374.5,425.8,466.8,497.3,529.4,542.7,521,496.9,444.1,430,428.2,434.5,435.9,437.3,438.2,465.4,502.6,479,452.4,454.3,450.1,468.5,505.1,512.4,511.5,531.5,579.5,624,641.4,701.3,721.2,938.1,944.8,1000,1079.8,1138.6,1191.8,1212.3,1190.8,1183.6
1,255,13561.8,15265.7,17484.7,18199.7,20327.3,23748,27166.3,29186.3,34001.7,35074.7,35985.4,37344.4,40612.1,40212.3,41543.1,43770.3,49266.6,52882.4,57214.7,60128.4,63773.6,66701.1,70684.9,74511.3,78604.5,85244,95490,105473,117473,121226,124983,129718.5,141510,151734,166617.5,177803.5,177109.5,154407.5,164522.5,178094.5,186249,194420.5,208166.5,217966.5,221714.5,232770.5,240575.5
2,255,64936.1,71338.8,79380.9,77799.1,82253.3,86616.4,91497.8,90257.6,93549.1,85818.8,84660,89151.8,94333,89989.1,89875.5,91765,98004.3,99733.7,101869.2,106261.8,111370.2,114078.9,116758.3,119055.7,121974.8,129511,135280.7,148968.4,154017.6,153810.8,171025.3,173453.7,186067,196830.6,207829.6,221490.7,208037.7,178849.3,180516,184455.4,186249,187381.7,194850.9,199653.3,199520.6,202550.6,198965.3
3,255,208.8,214,220.3,233.9,247.1,274.2,296.9,323.4,363.5,408.7,425.1,418.9,430.5,446.9,462.2,477,502.7,530.2,561.6,565.9,572.6,584.7,605.4,625.9,644.4,658.2,705.9,708,762.7,788.2,730.8,747.9,760.5,770.9,801.7,802.8,851.3,863.3,911.4,965.5,1000,1037.6,1068.3,1091.7,1111.2,1149.2,1209.1
1,256,3436.8,3802.8,4256.3,4419.8,4846.2,5662.2,6527.2,7357.6,7844.1,8629.5,8274.1,9082,10384.9,10610.9,11668.4,12124.9,13551.3,14379.7,15436.7,15669.2,17164.6,18515.5,20303.9,22469.3,23665.2,26343.5,28634.5,31094.5,33820.5,36335.5,39693.5,45257,49689,53167.5,61494.5,69038,76897.4,78609.8,88466.2,97605.8,108890,112878,116223,120084,126558,133434,140655.7
2,256,27489.4,29519.9,32184.2,31676.3,34350.3,35607.2,37149.6,38230.3,36616.5,35672.1,34046.7,39309,44832.4,44587.9,47363.9,50323.5,51778.7,51543.8,60406.1,60280.6,60470.2,62671.2,67392.5,70511.7,72409.4,75715.8,75194.6,79374.2,82291.1,86236.3,88980.3,95174.3,98710.8,105381.3,108472.9,118490,136836.1,126899.6,134701.4,145997.6,108890,111847.9,115012.4,115472.6,116748.4,107813.5,102930.8
3,256,125,128.8,132.2,139.5,141.1,159,175.7,192.5,214.2,241.9,243,231,231.6,238,246.4,240.9,261.7,279,255.5,259.9,283.9,295.4,301.3,318.7,326.8,347.9,380.8,391.7,411,421.3,446.1,475.5,503.4,504.5,566.9,582.6,562,619.5,656.8,668.5,1000,1009.2,1010.5,1039.9,1084,1237.6,1366.5
1,257,75092.7,84033.7,92338.8,103367.5,116315.7,128929.8,146501.1,164521.9,179753.8,206803.1,235534.9,263017.9,287003.3,308099.6,335742.5,353520.1,377966.1,400916,426181.2,444429.3,468457.1,505122.9,543664.9,596235.2,658137.8,730597.5,808384.5,913486.5,1008737.5,1039341.5,1045320.5,1049193.5,1084641.5,1131637.5,1183890.5,1220792.5,1254914.5,1219667.5,1268917.5,1324819.5,1382543.5,1437340,1510067,1570049,1659309,1738395,1832080.2
2,257,206789.8,224180.2,233447.7,245766.2,263194.1,282750.4,311947.6,339582.7,352317.4,374030.5,391695.7,413103.9,421447.4,433154.5,451994.1,469005.4,489596.6,506307.7,523315.4,526823.2,545161.6,576625.9,612603.9,657958.3,708836,772764,849557.6,955845.9,1046922,1069266.6,1069094.6,1065205.6,1102583,1163617.2,1208892.9,1238436.9,1267631.5,1226566.2,1277679.9,1342268.6,1382543.5,1426408,1496294.3,1568389.2,1659883.7,1745699.8,1833957.8
3,257,363.1,374.8,395.5,420.6,441.9,456,469.6,484.5,510.2,552.9,601.3,636.7,681,711.3,742.8,753.8,772,791.8,814.4,843.6,859.3,876,887.5,906.2,928.5,945.4,951.5,955.7,963.5,972,977.8,985,983.7,972.5,979.3,985.8,990,994.4,993.1,987,1000,1007.7,1009.2,1001.1,999.7,995.8,999
1,258,19517.5,21551.5,23621.7,25566.3,27991.7,31229.2,36380.6,41768.2,45879.9,50105.8,54955.1,62533.8,68996.7,71767.3,80459.5,91106.5,99535,105964.4,112057,116151.1,120874.2,131573.8,140821.4,153857.2,170921,190769,214109,238697,259553,262137,264849,261936,279745,291923,304507,311075,312885,288333,289257,298183,296242,308686,320880,322006,334783,364707,388269.5
2,258,82128.8,87341.6,87343,84486.2,87264.2,91740,100601.2,106637.3,107046.2,107681.3,109573.6,118813.4,124595.4,123861.9,134164,146608,153277.5,157657.1,160973.6,160158,164487.3,174217.6,183408.8,193610.4,210534.2,237169.7,260045.8,283808,300081.9,295874.3,295286.8,289825.9,307989.1,316551.2,324524.6,325346.1,319860.8,292573.8,294476.3,300410.8,296242,304585.3,314033.3,313862.9,324293,351937.3,373802.7
3,258,237.6,246.7,270.4,302.6,320.8,340.4,361.6,391.7,428.6,465.3,501.5,526.3,553.8,579.4,599.7,621.4,649.4,672.1,696.1,725.2,734.9,755.2,767.8,794.7,811.8,804.4,823.4,841.1,864.9,886,896.9,903.8,908.3,922.2,938.3,956.1,978.2,985.5,982.3,992.6,1000,1013.5,1021.8,1025.9,1032.3,1036.3,1038.7
1,259,8640.4,9255.9,10122.4,11285.4,13451.9,14968.9,16249.8,18470.3,18875.3,22556.3,25041.3,27674.2,30939.2,32990.7,36593.6,38365.6,41599.1,46613,49899,53655,55733,61836.4,67154.8,74405.8,82752.7,89498,96853,104703,115295,121983,122585,130592,129391,133440,135886,137056,131081,123112,129790,128331,131696,135196,134814,142542,146723,150461,154584.3
2,259,53821.3,56149.1,59068.2,61538.4,67784.8,72458.8,75500.9,81119.8,76704.9,86607.8,91618.5,95339.6,99692.2,99534.1,104463.2,104773,107561.4,114403,113520.9,114106,112792.7,121014.7,129182.2,136655.5,146078.8,150011.9,156874.8,162719.1,165836.2,167545.2,157775.3,162821.5,160626.9,169232.1,161842,155527.4,145695.4,128598.7,130540.4,139512.8,131696,131016.9,128867.2,132292.3,130429.8,126993,130322.6
3,259,160.5,164.8,171.4,183.4,198.4,206.6,215.2,227.7,246.1,260.4,273.3,290.3,310.3,331.5,350.3,366.2,386.7,407.4,439.6,470.2,494.1,511,519.8,544.5,566.5,596.6,617.4,643.5,695.2,728.1,777,802.1,805.5,788.5,839.6,881.2,899.7,957.3,994.3,919.9,1000,1031.9,1046.1,1077.5,1124.9,1184.8,1186.2
1,260,42882.5,48490.1,53354.3,60662.5,68030.9,74522.2,84011.1,92446.3,101424.7,118335.8,137678.4,153028,166302.3,181845.6,196176.1,203297.5,213729.9,222354.5,235452.2,244347,259280.7,276336.2,295452.2,322493.3,354829.9,404143.5,446857.5,506106.5,563091.5,581214.5,576712,574114.5,585904.5,609609.5,634555.5,654187.5,672763.5,664871.5,687340.5,709654.5,733116.5,752312,793147,814840,854834,864368,890429.6
2,260,78290.8,86303.2,91149.5,100416,108708,117686.7,131208,144531.4,154495,166025.9,176107.6,184593.7,185783.6,195284.4,201127.5,208659.6,218803.7,223853.7,233892.1,236454.4,247847.2,260908.1,275929.5,299314.8,322771.8,359600.1,401356.1,460454.9,520541.8,540802.3,541432.4,537406.9,550708.6,587663.5,618683.5,641134.1,665048,662426.2,689922.7,713800.3,733116.5,749558.5,792165.5,831687.9,880487.5,904645.3,930023.3
3,260,547.7,561.9,585.3,604.1,625.8,633.2,640.3,639.6,656.5,712.8,781.8,829,895.1,931.2,975.4,974.3,976.8,993.3,1006.7,1033.4,1046.1,1059.1,1070.8,1077.4,1099.3,1123.9,1113.4,1099.1,1081.7,1074.7,1065.2,1068.3,1063.9,1037.3,1025.7,1020.4,1011.6,1003.7,996.3,994.2,1000,1003.7,1001.2,979.7,970.9,955.5,957.4
1,261,23569.8,26287.7,28862,31419.6,34833,39438.7,46240.2,53605.3,59453.7,65911.1,72815.2,82315.6,89761.8,93263.3,102972.8,111856.9,122637.1,131948.5,140830,146427.3,153443.5,166950.3,181057.9,199336.1,220555.2,236956,264674,302677,330351,336144,346023.5,344487,369346,388588,413449,429549,451070,431684,451787,486834,517731,549832,582106,612667,657752,723566,787066.4
2,261,99122.9,105671,106825.2,103608.6,107513.1,114025.6,125982.4,134916.6,137137.5,139653.8,142346.2,152559.7,158276.4,157457.5,168159.5,176630.5,183961.2,191899.2,197605.6,197644.4,203535.3,215870.6,230650,245145.8,264461.1,284467.5,310539.1,348065.2,370558.3,368959,376068,372268.7,398588.4,413590.9,432798.2,444763.9,458400.1,435871.6,457515.1,489399.2,517731,545879.4,575602.2,604927.1,650364.9,715973.5,775008.9
3,261,237.8,248.8,270.2,303.3,324,345.9,367,397.3,433.5,472,511.5,539.6,567.1,592.3,612.4,633.3,666.6,687.6,712.7,740.9,753.9,773.4,785,813.1,834,833,852.3,869.6,891.5,911.1,920.1,925.4,926.6,939.5,955.3,965.8,984,990.4,987.5,994.8,1000,1007.2,1011.3,1012.8,1011.4,1010.6,1015.6
1,262,88886,97733.4,109119.5,126465.9,134202.8,152165,179353.7,191446.9,204050.4,217215.7,250977.1,313832.8,351823.6,411002.3,429702.1,463965.4,495670.8,521100.1,546769.9,569001.1,596678.9,645711.2,686853.6,728666.1,781030.3,1005901.5,1113094.5,1235623.5,1397245.1,1388938.5,1405823.5,1499045.5,1612537.5,1746400.5,1877685.5,2023065,1992658.4,1870344.6,1908036.6,1977865.7,2140553.5,2270621.5,2441869.6,2557449.4,2654553.1,2825829.6,2951993.2
2,262,381892.7,393360.9,417555.1,438266.5,442898.4,469516.6,507570.1,542003.3,573675.7,586447.4,664605.7,689219.1,751335,801167.7,846501.9,934620,950544.5,954982.7,954700.8,975746.5,958187,964310.4,972738,975609.6,1012551.4,1262806.6,1374859.7,1528464.1,1728846.9,1751933,1734430.3,1801560.3,1868837.7,1976435.3,2070164.7,2170199.3,2125200.2,2110568.1,2027800,2059202.7,2140553.5,2175054.9,2226363.5,2250089.1,2213867.8,2257568.5,2342567.6
3,262,232.8,248.5,261.3,288.6,303,324.1,353.4,353.2,355.7,370.4,377.6,455.3,468.3,513,507.6,496.4,521.5,545.7,572.7,583.1,622.7,669.6,706.1,746.9,771.3,796.6,809.6,808.4,808.2,792.8,810.5,832.1,862.9,883.6,907,932.2,937.6,886.2,940.9,960.5,1000,1043.9,1096.8,1136.6,1199.1,1251.7,1260.2
1,263,45449.8,49583.6,57244.3,69265.7,67757.7,72225,87386.8,94837.4,99184.2,102903.1,120991.7,163154.2,168034.4,195508.1,219409,231454.4,242883.3,245467.2,253690.8,266779.7,281848.5,303016.4,321396.6,347138.3,385673.5,393814.5,429934.5,478399.5,526341.5,555588.5,586006.5,613872.5,630980.5,670481.5,696808.5,715401.5,701092.9,688834.1,684532.1,677084.5,748453.5,762871,794485,802963,848868,904057,939287.8
2,263,169524.6,168343.3,183546.3,189941,175692.3,176670.4,198972.3,225707.6,249032.8,256379,313420.9,314403.8,327483.2,329774.5,370360.2,408643.4,423780.9,428977.2,432569.1,455796.4,441676.3,432458.9,425445.5,427372.9,461961,454607.2,489208.3,537985.6,578518.6,657605.6,684250.5,712276.9,712573.2,745350.1,754522.2,753164.8,733417.1,802886.3,733048.5,716457,748453.5,724714.5,702512.7,667942,640023.8,642893,667946.3
3,263,268.1,294.5,311.9,364.7,385.7,408.8,439.2,420.2,398.3,401.4,386,518.9,513.1,592.9,592.4,566.4,573.1,572.2,586.5,585.3,638.1,700.7,755.4,812.3,834.9,866.3,878.8,889.2,909.8,844.9,856.4,861.8,885.5,899.6,923.5,949.9,955.9,857.9,933.8,945,1000,1052.7,1130.9,1202.1,1326.3,1406.2,1406.2
1,264,4497.4,5172.9,5909.4,6720.4,7741.9,9023.9,9513.9,10265.9,12347.9,13915.8,15615.8,17503.8,20389.3,23653.2,26119.2,35418.1,32101.6,34570.6,34038.6,31994.1,32773.1,39144.6,39751.5,46352.5,53512.9,262125,309338,367031,447083,393744,357804,378245,425138,470187,544846,615875,575661,536141,563370,566054,595753.5,657369.5,691870.5,713745.5,701059,757810.5,781748.4
2,264,17081.9,19280.7,18256.3,18367.5,22224.6,25185.8,22638.5,22452.4,24451.5,25780,28414.3,28141.9,32342.2,34376.2,35424.5,48369.6,42597.6,47145.5,51724.6,50238.8,46622.2,53137.9,51089.9,57119.1,63987.9,307997.2,364297.4,456388.5,590610.5,516714.1,455399.2,468401.5,504278.8,540817,607084.7,661458.8,619259.6,628367.2,613122.6,596531.6,595753.5,613161.5,600161.3,594688.3,553753.5,568276.2,572723.7
3,264,263.3,268.3,323.7,365.9,348.3,358.3,420.3,457.2,505,539.8,549.6,622,630.4,688.1,737.3,732.2,753.6,733.3,658.1,636.8,703,736.7,778.1,811.5,836.3,851.1,849.1,804.2,757,762,785.7,807.5,843.1,869.4,897.5,931.1,929.6,853.2,918.9,948.9,1000,1072.1,1152.8,1200.2,1266,1333.5,1365
1,265,38938.7,42976.8,45965.8,50479.8,58703.1,70916.1,82453,86343.6,92518.3,100396.8,114369.6,133174.9,163399.9,191840.9,184174,197092.9,220685.9,241062.3,259040.5,270227.3,282057.3,303550.2,325705.4,335175.3,341844,349962,373822,390193,423820.6,439606,462013,506928,556419,605732,636031,691788.5,715904.5,645369.5,660134.5,734727.2,796346.5,850381,955514.1,1040740.9,1104626.1,1163962.1,1230957
2,265,209845.7,223097.8,232634,250114.1,275851.5,306990.7,325253.5,328218.7,330894.7,334363.5,351565.4,380964.8,434129.3,491060.4,486730.8,519864,529323.7,520261.7,509095.2,508160.5,509020.6,518553.8,539493.6,532654.6,523181.5,518229.2,535633,542841.7,571441.5,578446.5,592405.5,618282.1,650696.6,689241.7,708391.8,756451.6,773852.2,683631,684055.9,746571.9,796346.5,837613.5,929212.3,1000012.5,1041331.8,1069955.6,1130151.7
3,265,185.6,192.6,197.6,201.8,212.8,231,253.5,263.1,279.6,300.3,325.3,349.6,376.4,390.7,378.4,379.1,416.9,463.3,508.8,531.8,554.1,585.4,603.7,629.3,653.4,675.3,697.9,718.8,741.7,760,779.9,819.9,855.1,878.8,897.9,914.5,925.1,944,965,984.1,1000,1015.2,1028.3,1040.7,1060.8,1087.9,1089.2
1,266,90182.1,98797.8,106728.7,116521.2,128211,143264,161894.6,182849.2,205492.5,231988.6,253038.1,278422.2,308519.6,343585.7,374575.2,401794.9,450236.1,482875.4,525619.4,539091.1,569022.8,599693.1,640794.2,671980.5,720434.3,769400.2,824396.1,884980.3,962188.6,1010951,1059898.8,1137818.2,1249926.2,1390960.4,1464798.5,1502695.3,1507963.3,1453048.4,1497405.4,1548890.4,1619879.9,1700041.1,1798351.5,1883262.7,1982599,2076509,2186597.2
2,266,502255.8,525833.4,543795.5,554505.6,572535.6,590795.6,624562.8,653916.3,669498.5,686515.5,690069.1,718080.4,757449.9,795777.4,819381.2,844727,902763.5,930791.7,966465.5,961226.1,978295.5,994700.2,1032919.4,1039990.4,1077912.6,1120299.7,1171862.1,1222238.2,1282826.5,1297385.3,1320190,1384746.5,1482568.3,1606730.5,1636959.8,1624534,1590385.1,1506354.1,1551067.5,1582494.3,1619879.9,1665503.8,1722648.9,1759797.6,1800905.7,1832869.1,1894635.2
3,266,179.6,187.9,196.3,210.1,223.9,242.5,259.2,279.6,306.9,337.9,366.7,387.7,407.3,431.8,457.1,475.7,498.7,518.8,543.9,560.8,581.6,602.9,620.4,646.1,668.4,686.8,703.5,724.1,750.1,779.2,802.8,821.7,843.1,865.7,894.8,925,948.2,964.6,965.4,978.8,1000,1020.7,1043.9,1070.2,1100.9,1132.9,1154.1
1,267,75577.3,82877.2,89993.1,98718.9,108970.7,122257.6,137609.7,153749.2,171507.8,192711.6,209617.7,230055,253752.7,283154.7,310008.7,334688.1,369927.3,395560.5,430134.2,445684,470623.5,493025.3,524360,547352.2,581818,619514.7,654004.6,696733.8,752055.1,801081.5,857989.3,918883.7,1018971.2,1140416.4,1202293.5,1232597.3,1218431.3,1202136.4,1228881.4,1264168.4,1321228.9,1382476.1,1460485.5,1550895.7,1649510,1739303,1841940.7
2,267,437696.3,460452.8,481124.7,495876.9,514482.1,532346.7,560101.8,580602.4,589563,600688.8,601343,623848.7,653816,685128.1,705498,731917.3,772329.1,792674.4,821367.5,825375.4,839060.9,845958.4,872762.2,872778.7,895315.8,925023.9,942487.5,976106.6,1020037.9,1036021,1071381.4,1119055.7,1210445.6,1320764.3,1345079.1,1331220.9,1284657.9,1245186.7,1273189.2,1292954.7,1321228.9,1351345.2,1390649.5,1432853.9,1474829.2,1506339.9,1565051.7
3,267,172.7,180,187,199.1,211.8,229.7,245.7,264.8,290.9,320.8,348.6,368.8,388.1,413.3,439.4,457.3,479,499,523.7,540,560.9,582.8,600.8,627.1,649.8,669.7,693.9,713.8,737.3,773.2,800.8,821.1,841.8,863.5,893.8,925.9,948.4,965.4,965.2,977.7,1000,1023,1050.2,1082.4,1118.4,1154.7,1176.9
1,268,14604.8,15920.6,16735.6,17802.3,19240.4,21006.4,24284.9,29099.9,33984.7,39277,43420.5,48367.2,54766.9,60431,64566.4,67106.8,80308.8,87314.9,95485.2,93407.2,98399.3,106667.8,116434.2,124628.3,138616.4,149885.5,170391.5,188246.5,210133.5,209869.5,201909.5,218934.5,230955,250544,262505,270098,289532,250912,268524,284722,298651,317565,337866,332367,333089,337206,344656.5
2,268,69768.1,71241.9,69755.5,67094.4,67424.5,68489.2,74409.2,82278,87898.5,93050.4,95406.1,100739.2,109532.7,116468.2,119884.1,119841.1,136115.4,143303.5,150181.6,142400.7,145732.5,154176.8,164927.8,171157.7,185434.5,197540.6,229411.3,245707.3,262010.9,260842.7,248729.7,265566.2,272066.9,286007.2,291917.1,293348.3,305830.8,261176.7,277904.8,289546.1,298651,314201.5,332201.1,326565.1,325031.9,324922.4,327011.3
3,268,209.3,223.5,239.9,265.3,285.4,306.7,326.4,353.7,386.6,422.1,455.1,480.1,500,518.9,538.6,560,590,609.3,635.8,655.9,675.2,691.9,706,728.1,747.5,758.8,742.7,766.1,802,804.6,811.8,824.4,848.9,876,899.2,920.7,946.7,960.7,966.2,983.3,1000,1010.7,1017.1,1017.8,1024.8,1037.8,1054
1,269,54984.2,62489.5,68445.6,74199.7,81818.2,91890,107108.2,124158.7,143553.1,168722.1,186473.4,209220,240346.5,273251.3,301870.5,334382.9,379631.2,425036.2,464413.5,476514.9,510092.7,536279.4,568394.2,623340.5,698767.3,801337.9,894470.5,977645,1077586.6,1113679.1,1125582,1175300.4,1261270.8,1365849.8,1448672.4,1547461.8,1633258.6,1572569.7,1624026.6,1716509.9,1793549.1,1823120.1,1929841,2008826,2113033.6,2243740.2,2371682.6
2,269,362672.9,381705.8,393920.4,387480.6,393937.6,410519.3,447231.9,476266.8,495707.1,524868.3,526104.7,543519.8,586465.3,633121.4,670519.8,707858.7,762121.2,818625.2,834455.7,824754,838561.2,863672.6,898172.9,948040.5,1030986.9,1144949.5,1230125.9,1297252.5,1371689.4,1383038.6,1387591,1420039.6,1480973.6,1565768.5,1606485.6,1670121.8,1718099.8,1639230.9,1676203.9,1741475.4,1793549.1,1799731.4,1886507.2,1930808.2,2009296.5,2100299.8,2213125
3,269,151.6,163.7,173.8,191.5,207.7,223.8,239.5,260.7,289.6,321.5,354.4,384.9,409.8,431.6,450.2,472.4,498.1,519.2,556.5,577.8,608.3,620.9,632.8,657.5,677.8,699.9,727.1,753.6,785.6,805.2,811.2,827.7,851.6,872.3,901.8,926.6,950.6,959.3,968.9,985.7,1000,1013,1023,1040.4,1051.6,1068.3,1071.6
1,270,15885.9,18303.4,20240.9,21030.9,23139.4,25545.8,29280.3,30895.3,34685.8,40886.2,45326.2,49800.2,56512.7,64707.6,71934.6,81366,92668.4,101487.4,111514.8,114513.8,124491.7,128638.7,131593.7,133089.7,143137.6,155643.5,170183.5,180906.5,187738.5,200687.5,212021.5,238963.5,252042.5,270157.5,280968.5,290423.5,292146.5,279853.5,285994.5,297750.5,306975.5,309179.5,317523.5,330055.5,340699.5,360131.5,376208.6
2,270,155296.3,163703.1,167329.1,162639.7,167588.6,172993.7,185506.3,180585.2,179107.2,186400.1,182432.4,176081.5,182935.6,196630.9,205069.6,214917,235713.9,244229.4,250567.4,244138.5,252741.2,251099.5,249158.5,244194.1,253601.5,264933.7,275475.7,276393.4,272696.7,276755.4,304770.5,327066.5,329214.7,339230.3,340907.2,338631.7,327452.7,305335.4,301179.9,303763.7,306975.5,300792.1,302483.8,309513,309087.6,315919.5,329642.2
3,270,102.3,111.8,121,129.3,138.1,147.7,157.8,171.1,193.7,219.3,248.5,282.8,308.9,329.1,350.8,378.6,393.1,415.5,445,469.1,492.6,512.3,528.2,545,564.4,587.5,617.8,654.5,688.5,725.1,695.7,730.6,765.6,796.4,824.2,857.6,892.2,916.5,949.6,980.2,1000,1027.9,1049.7,1066.4,1102.3,1139.9,1141.3
1,271,3913,4546.5,5540,6793,7416.5,7829.9,9011.9,11466.4,13762.4,16455.4,19359.9,20884.4,23839.8,25346.8,27322.8,26591.3,29417.3,33842.8,37962.7,41308.7,45052.2,51384.2,59379.1,72698,91613.9,123874,153588,186188,210686,205236,199740,197725,201583,217835,230452,256941,281935,279662,305029,330931,354200,358785,377691,381602,408273,439550,471747.1
2,271,14771.2,15833.7,18515.3,19949.9,19720.6,19050.2,20747.2,24434,27142.5,29546,31519.1,31724.3,34568,35404.2,37061.1,35148.6,35774.8,40492.4,43692.4,46123.3,48647.4,54453.8,62360.1,73497.7,89098.3,116995,139500.3,167402.6,185677.7,181133.7,179898.4,183218.9,191529,208742.2,219739,245747.2,267825.1,269251.8,301442.8,327308.8,354200,360910.8,382774.2,389711.9,421845.2,459754.7,497806.1
